id,tot_ab,so_rate,walk_rate,avg,obp,slg,ops,ncaa,ccbl,inf,of,c,dh,pct_power5,position
654565,243,0.2551440329218107,0.1440329218106996,0.2674897119341564,0.4773662551440329,0.4444444444444444,0.9218106995884774,0.7777777777777778,0.2222222222222222,0,0.2222222222222222,0,0.7777777777777778,0,dh
654586,292,0.22602739726027396,0.10273972602739725,0.339041095890411,0.4520547945205479,0.5,0.952054794520548,0.7602739726027398,0.23972602739726026,0,1,0,0,0.7602739726027398,of
654900,385,0.2025974025974026,0.12987012987012986,0.2779220779220779,0.42597402597402595,0.45194805194805193,0.8779220779220779,0.6103896103896104,0.38961038961038963,1,0,0,0,0,inf
655107,145,0.10344827586206896,0.09655172413793103,0.38620689655172413,0.4896551724137931,0.4896551724137931,0.9793103448275862,0.9862068965517241,0.013793103448275862,0.013793103448275862,0.9862068965517241,0,0,0,of
655263,379,0.15567282321899736,0.11345646437994723,0.316622691292876,0.46965699208443273,0.43799472295514513,0.9076517150395779,0.6437994722955145,0.3562005277044855,1,0,0,0,0,inf
656380,237,0.3459915611814346,0.17721518987341772,0.189873417721519,0.39662447257383965,0.3037974683544304,0.70042194092827,0.7046413502109705,0.29535864978902954,0,0,1,0,0,c
657523,329,0.1519756838905775,0.11246200607902736,0.2887537993920973,0.44680851063829785,0.43465045592705165,0.8814589665653495,0.60790273556231,0.39209726443769,1,0,0,0,0,inf
657876,309,0.13592233009708737,0.0744336569579288,0.3074433656957929,0.4045307443365696,0.43042071197411,0.8349514563106797,0.6310679611650486,0.36893203883495146,1,0,0,0,0,inf
658144,264,0.13257575757575757,0.3068181818181818,0.35984848484848486,0.696969696969697,0.4318181818181818,1.128787878787879,0.7575757575757576,0.24242424242424243,0,1,0,0,0,of
658383,69,0.3333333333333333,0.14492753623188406,0.15942028985507245,0.34782608695652173,0.18840579710144928,0.536231884057971,0.6231884057971014,0.37681159420289856,1,0,0,0,0.6231884057971014,inf
658634,57,0.3333333333333333,0.15789473684210525,0.2807017543859649,0.47368421052631576,0.47368421052631576,0.9473684210526315,1,0,1,0,0,0,0,inf
658709,291,0.14432989690721648,0.1134020618556701,0.2920962199312715,0.43986254295532645,0.38144329896907214,0.8213058419243986,0.7663230240549829,0.23367697594501718,1,0,0,0,0.7663230240549829,inf
658800,59,0.22033898305084745,0.13559322033898305,0.23728813559322035,0.3728813559322034,0.3559322033898305,0.728813559322034,1,0,0,1,0,0,0,of
658962,333,0.25225225225225223,0.2042042042042042,0.2912912912912913,0.5225225225225225,0.5075075075075075,1.03003003003003,0.6876876876876877,0.3123123123123123,0,0.6876876876876877,0.3123123123123123,0,0.6876876876876877,of
659151,56,0.5178571428571429,0.05357142857142857,0.19642857142857142,0.26785714285714285,0.32142857142857145,0.5892857142857143,1,0,0,1,0,0,0,of
659153,270,0.15555555555555556,0.11851851851851852,0.2777777777777778,0.4222222222222222,0.37777777777777777,0.8,0.7222222222222222,0.2777777777777778,1,0,0,0,0,inf
659681,287,0.156794425087108,0.156794425087108,0.2857142857142857,0.4564459930313589,0.42857142857142855,0.8850174216027875,0.7630662020905923,0.23693379790940766,1,0,0,0,0,inf
659740,324,0.1574074074074074,0.1388888888888889,0.2623456790123457,0.4228395061728395,0.35185185185185186,0.7746913580246914,0.5925925925925926,0.4074074074074074,1,0,0,0,0.5925925925925926,inf
659760,236,0.1440677966101695,0.0423728813559322,0.4152542372881356,0.4576271186440678,0.6991525423728814,1.1567796610169492,1,0,0,1,0,0,0,of
660217,276,0.19202898550724637,0.06884057971014493,0.26811594202898553,0.35507246376811596,0.358695652173913,0.713768115942029,0.7282608695652174,0.2717391304347826,1,0,0,0,0,inf
660863,119,0.3025210084033613,0.07563025210084033,0.18487394957983194,0.31092436974789917,0.2773109243697479,0.5882352941176471,0.8151260504201681,0.18487394957983194,0,0,1,0,0.8151260504201681,c
661036,356,0.12078651685393259,0.08707865168539326,0.33707865168539325,0.45224719101123595,0.4353932584269663,0.8876404494382022,0.6151685393258427,0.3848314606741573,0,1,0,0,0,of
661524,177,0.3785310734463277,0.2598870056497175,0.21468926553672316,0.536723163841808,0.3163841807909605,0.8531073446327684,0.7627118644067796,0.23728813559322035,0,0,1,0,0,c
661833,317,0.17981072555205047,0.12933753943217666,0.3312302839116719,0.4637223974763407,0.47318611987381703,0.9369085173501577,0.5520504731861199,0.4479495268138801,0,1,0,0,0,of
661988,321,0.2398753894080997,0.14018691588785046,0.3146417445482866,0.4953271028037383,0.42990654205607476,0.9252336448598131,0.5919003115264797,0.40809968847352024,0,1,0,0,0,of
662364,247,0.21052631578947367,0.1417004048582996,0.3117408906882591,0.5020242914979757,0.3967611336032389,0.8987854251012146,0.979757085020243,0.020242914979757085,1,0,0,0,0.979757085020243,inf
662513,209,0.19617224880382775,0.07655502392344497,0.24880382775119617,0.3444976076555024,0.291866028708134,0.6363636363636365,0.5598086124401914,0.44019138755980863,1,0,0,0,0.5598086124401914,inf
662632,344,0.2441860465116279,0.10755813953488372,0.3023255813953488,0.42441860465116277,0.5319767441860465,0.9563953488372092,0.5988372093023255,0.4011627906976744,0,1,0,0,0.5988372093023255,of
662915,126,0.23015873015873015,0.15079365079365079,0.1984126984126984,0.35714285714285715,0.24603174603174602,0.6031746031746031,0.5396825396825397,0.4603174603174603,0,0,1,0,0,c
663407,553,0.29294755877034356,0.20614828209764918,0.2694394213381555,0.4918625678119349,0.32007233273056057,0.8119349005424954,0.7034358047016275,0.2965641952983725,0,1,0,0,0.7034358047016275,of
663948,309,0.19741100323624594,0.11003236245954692,0.2783171521035599,0.4110032362459547,0.3592233009708738,0.7702265372168284,0.6634304207119741,0.3365695792880259,1,0,0,0,0,inf
664704,137,0.48175182481751827,0.072992700729927,0.18248175182481752,0.25547445255474455,0.32116788321167883,0.5766423357664234,0.43795620437956206,0.5620437956204379,0,1,0,0,0.43795620437956206,of
664913,338,0.1952662721893491,0.11538461538461539,0.3106508875739645,0.46153846153846156,0.5857988165680473,1.047337278106509,0.6775147928994083,0.3224852071005917,1,0,0,0,0,inf
665120,325,0.2123076923076923,0.11076923076923077,0.30153846153846153,0.42153846153846153,0.4584615384615385,0.88,0.7569230769230769,0.24307692307692308,1,0,0,0,0,inf
665136,111,0.12612612612612611,0.18018018018018017,0.34234234234234234,0.5495495495495496,0.4954954954954955,1.045045045045045,1,0,1,0,0,0,0,inf
665192,359,0.16991643454038996,0.05013927576601671,0.2757660167130919,0.34540389972144847,0.3732590529247911,0.7186629526462396,0.7075208913649025,0.2924791086350975,1,0,0,0,0,inf
665267,202,0.2623762376237624,0.09405940594059406,0.2376237623762376,0.41089108910891087,0.3118811881188119,0.7227722772277227,0.6188118811881188,0.3811881188118812,0,1,0,0,0.6188118811881188,of
665846,199,0.12562814070351758,0.11557788944723618,0.24623115577889448,0.38190954773869346,0.32663316582914576,0.7085427135678393,0.9396984924623115,0.06030150753768844,0,0,1,0,0,c
665937,280,0.24285714285714285,0.14285714285714285,0.2857142857142857,0.43214285714285716,0.36428571428571427,0.7964285714285715,0.6785714285714286,0.32142857142857145,0,1,0,0,0.6785714285714286,of
665940,127,0.4251968503937008,0.05511811023622047,0.29133858267716534,0.4015748031496063,0.49606299212598426,0.8976377952755905,0,1,1,0,0,0,0,inf
666914,317,0.15141955835962145,0.11987381703470032,0.30914826498422715,0.4384858044164038,0.4668769716088328,0.9053627760252365,0.7003154574132492,0.2996845425867508,0,1,0,0,0,of
667295,150,0.09333333333333334,0.08666666666666667,0.3,0.41333333333333333,0.4266666666666667,0.8400000000000001,0.4533333333333333,0.5466666666666666,0.5466666666666666,0,0,0.4533333333333333,0.4533333333333333,inf
667362,627,0.20733652312599682,0.16905901116427433,0.2631578947368421,0.4433811802232855,0.4194577352472089,0.8628389154704944,0.7240829346092504,0.2759170653907496,0,1,0,0,0.7240829346092504,of
667401,199,0.3015075376884422,0.18090452261306533,0.2562814070351759,0.5326633165829145,0.3969849246231156,0.9296482412060301,0.7839195979899497,0.21608040201005024,0,0,1,0,0.7839195979899497,c
667556,92,0.25,0.18478260869565216,0.29347826086956524,0.4782608695652174,0.31521739130434784,0.7934782608695652,0.2608695652173913,0.7391304347826086,0,0,1,0,0.2608695652173913,c
667759,192,0.25,0.16145833333333334,0.3072916666666667,0.4895833333333333,0.546875,1.0364583333333333,1,0,0,0,1,0,0,c
667996,204,0.2696078431372549,0.07352941176470588,0.29411764705882354,0.4019607843137255,0.4362745098039216,0.8382352941176471,0.27941176470588236,0.7205882352941176,0,0.7205882352941176,0,0.27941176470588236,0,of
668658,224,0.32589285714285715,0.11607142857142858,0.29464285714285715,0.42410714285714285,0.39732142857142855,0.8214285714285714,1,0,0,1,0,0,0,of
668961,148,0.24324324324324326,0.14864864864864866,0.28378378378378377,0.4527027027027027,0.4594594594594595,0.9121621621621622,1,0,0,0,0,1,0,dh
670036,227,0.27312775330396477,0.13656387665198239,0.2511013215859031,0.4185022026431718,0.40969162995594716,0.8281938325991189,0.7533039647577092,0.24669603524229075,1,0,0,0,0,inf
670272,320,0.1375,0.084375,0.3,0.403125,0.4,0.8031250000000001,0.69375,0.30625,0,0,1,0,0,c
671075,196,0.22959183673469388,0.1989795918367347,0.23469387755102042,0.45408163265306123,0.2755102040816326,0.7295918367346939,0.6530612244897959,0.3469387755102041,0,0,1,0,0,c
673530,388,0.14948453608247422,0.08247422680412371,0.35051546391752575,0.4690721649484536,0.4948453608247423,0.9639175257731959,0.6211340206185567,0.3788659793814433,0,1,0,0,0,of
674674,112,0.19642857142857142,0.09821428571428571,0.2857142857142857,0.41964285714285715,0.32142857142857145,0.7410714285714286,0.5982142857142857,0.4017857142857143,0,0.4017857142857143,0,0.5982142857142857,0.5982142857142857,dh
675409,350,0.26285714285714284,0.1,0.29428571428571426,0.4514285714285714,0.5542857142857143,1.0057142857142858,0.6171428571428571,0.38285714285714284,0.6171428571428571,0.38285714285714284,0,0,0.6171428571428571,inf
676194,293,0.19795221843003413,0.1296928327645051,0.2696245733788396,0.4300341296928328,0.4061433447098976,0.8361774744027304,0.5460750853242321,0.4539249146757679,0,1,0,0,0.5460750853242321,of
676603,217,0.35023041474654376,0.09216589861751152,0.2350230414746544,0.3824884792626728,0.3317972350230415,0.7142857142857143,0.6359447004608295,0.3640552995391705,0,1,0,0,0.6359447004608295,of
677194,187,0.2620320855614973,0.1443850267379679,0.28342245989304815,0.46524064171123,0.4385026737967914,0.9037433155080214,1,0,0,0,1,0,0,c
677258,158,0.05063291139240506,0.14556962025316456,0.41139240506329117,0.5569620253164557,0.7088607594936709,1.2658227848101267,1,0,0,1,0,0,0,of
677331,312,0.22115384615384615,0.1346153846153846,0.28846153846153844,0.4551282051282051,0.391025641025641,0.8461538461538461,0.6314102564102564,0.3685897435897436,1,0,0,0,0.6314102564102564,inf
677533,367,0.17983651226158037,0.10626702997275204,0.3024523160762943,0.4604904632152589,0.4332425068119891,0.893732970027248,0.662125340599455,0.33787465940054495,1,0,0,0,0.662125340599455,inf
677753,267,0.13108614232209737,0.06741573033707865,0.3258426966292135,0.4044943820224719,0.45692883895131087,0.8614232209737828,0.7677902621722846,0.23220973782771537,0,1,0,0,0,of
677790,102,0.27450980392156865,0.13725490196078433,0.3333333333333333,0.5,0.4117647058823529,0.9117647058823529,0.7450980392156863,0.2549019607843137,1,0,0,0,0.7450980392156863,inf
677830,205,0.2,0.13658536585365855,0.35609756097560974,0.5073170731707317,0.5121951219512195,1.0195121951219512,0.8439024390243902,0.15609756097560976,0,0,1,0,0,c
679463,255,0.37254901960784315,0.07058823529411765,0.20784313725490197,0.30196078431372547,0.3686274509803922,0.6705882352941177,0.7294117647058823,0.27058823529411763,0,1,0,0,0.7294117647058823,of
681301,343,0.1749271137026239,0.06997084548104957,0.3236151603498542,0.4110787172011662,0.3965014577259475,0.8075801749271136,0.6209912536443148,0.37900874635568516,1,0,0,0,0,inf
681596,646,0.29256965944272445,0.09752321981424149,0.2739938080495356,0.38854489164086686,0.43962848297213625,0.8281733746130031,0.6099071207430341,0.39009287925696595,1,0,0,0,0.6099071207430341,inf
681705,290,0.1793103448275862,0.11379310344827587,0.2620689655172414,0.38275862068965516,0.3413793103448276,0.7241379310344828,0.896551724137931,0.10344827586206896,1,0,0,0,0,inf
682914,230,0.2391304347826087,0.10869565217391304,0.28695652173913044,0.41739130434782606,0.4826086956521739,0.8999999999999999,0.5739130434782609,0.4260869565217391,0,0,1,0,0.5739130434782609,c
682924,208,0.22596153846153846,0.09134615384615384,0.3076923076923077,0.44711538461538464,0.42788461538461536,0.875,0.7115384615384616,0.28846153846153844,0,0,1,0,0,c
683073,198,0.15656565656565657,0.08585858585858586,0.3333333333333333,0.4696969696969697,0.6414141414141414,1.1111111111111112,1,0,0,1,0,0,0,of
683655,181,0.3425414364640884,0.1878453038674033,0.281767955801105,0.5027624309392266,0.425414364640884,0.9281767955801106,0.40331491712707185,0.5966850828729282,1,0,0,0,0.40331491712707185,inf
683989,306,0.20261437908496732,0.13398692810457516,0.32679738562091504,0.477124183006536,0.4150326797385621,0.8921568627450981,0.6633986928104575,0.3366013071895425,1,0,0,0,0,inf
685063,312,0.2467948717948718,0.1794871794871795,0.32371794871794873,0.5512820512820513,0.5641025641025641,1.1153846153846154,0.7307692307692307,0.2692307692307692,0,1,0,0,0,of
685771,277,0.18411552346570398,0.06498194945848375,0.24187725631768953,0.37545126353790614,0.296028880866426,0.6714801444043321,0.7870036101083032,0.21299638989169675,1,0,0,0,0,inf
685944,190,0.26842105263157895,0.1736842105263158,0.25263157894736843,0.4421052631578947,0.5157894736842106,0.9578947368421054,1,0,0,0,1,0,0,c
687516,60,0.1,0.06666666666666667,0.21666666666666667,0.2833333333333333,0.36666666666666664,0.6499999999999999,1,0,1,0,0,0,0,inf
687573,282,0.29432624113475175,0.20921985815602837,0.2695035460992908,0.5035460992907801,0.4787234042553192,0.9822695035460993,0.7872340425531915,0.2127659574468085,0.2127659574468085,0,0,0.7872340425531915,0.7872340425531915,dh
687612,234,0.13675213675213677,0.10256410256410256,0.26495726495726496,0.38461538461538464,0.3888888888888889,0.7735042735042735,1,0,1,0,0,0,0,inf
688030,268,0.3619402985074627,0.1828358208955224,0.2873134328358209,0.5335820895522388,0.5746268656716418,1.1082089552238807,0.7761194029850746,0.22388059701492538,0,0,1,0,0,c
688183,71,0.43661971830985913,0.09859154929577464,0.14084507042253522,0.2535211267605634,0.19718309859154928,0.45070422535211263,0,1,0,0,1,0,0,c
688241,170,0.16470588235294117,0.09411764705882353,0.3,0.4294117647058823,0.43529411764705883,0.8647058823529412,0,1,0,1,0,0,0,of
689636,298,0.2751677852348993,0.0738255033557047,0.2684563758389262,0.3724832214765101,0.5134228187919463,0.8859060402684564,0.5704697986577181,0.42953020134228187,1,0,0,0,0.5704697986577181,inf
690404,264,0.25,0.13636363636363635,0.23863636363636365,0.375,0.3068181818181818,0.6818181818181819,0.6515151515151515,0.3484848484848485,0,0,1,0,0.6515151515151515,c
691101,268,0.26492537313432835,0.08582089552238806,0.25,0.33955223880597013,0.30597014925373134,0.6455223880597014,0.5746268656716418,0.4253731343283582,1,0,0,0,0.5746268656716418,inf
691424,226,0.19911504424778761,0.15486725663716813,0.252212389380531,0.415929203539823,0.49557522123893805,0.911504424778761,1,0,0,0,1,0,1,c
691586,315,0.23809523809523808,0.1746031746031746,0.3111111111111111,0.49523809523809526,0.5174603174603175,1.0126984126984127,0.638095238095238,0.3619047619047619,0,1,0,0,0,of
691818,360,0.26666666666666666,0.18611111111111112,0.28888888888888886,0.49444444444444446,0.5138888888888888,1.0083333333333333,0.6277777777777778,0.37222222222222223,0.6277777777777778,0.37222222222222223,0,0,0.6277777777777778,inf
691858,140,0.21428571428571427,0.06428571428571428,0.25,0.32857142857142857,0.35714285714285715,0.6857142857142857,0.9142857142857143,0.08571428571428572,0,0,1,0,0.9142857142857143,c
692097,296,0.23986486486486486,0.18243243243243243,0.33783783783783783,0.5472972972972973,0.4966216216216216,1.0439189189189189,0.6216216216216216,0.3783783783783784,0,1,0,0,0,of
692199,240,0.16666666666666666,0.125,0.2833333333333333,0.4625,0.3625,0.825,0.7125,0.2875,0,1,0,0,0,of
692752,271,0.26199261992619927,0.14760147601476015,0.22509225092250923,0.3948339483394834,0.33579335793357934,0.7306273062730627,0.5977859778597786,0.4022140221402214,1,0,0,0,0.5977859778597786,inf
693325,201,0.14925373134328357,0.21890547263681592,0.23880597014925373,0.5024875621890548,0.43781094527363185,0.9402985074626866,1,0,0.5,0.5,0,0,0,inf
693325,201,0.14925373134328357,0.21890547263681592,0.23880597014925373,0.5024875621890548,0.43781094527363185,0.9402985074626866,1,0,0.5,0.5,0,0,0,of
694362,184,0.14673913043478262,0.1358695652173913,0.266304347826087,0.41304347826086957,0.358695652173913,0.7717391304347826,1,0,0,1,0,0,1,of
694565,204,0.17647058823529413,0.15196078431372548,0.3137254901960784,0.49019607843137253,0.5980392156862745,1.088235294117647,0.9166666666666666,0.08333333333333333,0,0,1,0,0.9166666666666666,c
694584,193,0.25906735751295334,0.08808290155440414,0.23316062176165803,0.34196891191709844,0.29533678756476683,0.6373056994818653,0.6424870466321243,0.35751295336787564,1,0,0,0,0.6424870466321243,inf
695094,292,0.15753424657534246,0.07191780821917808,0.2979452054794521,0.3835616438356164,0.410958904109589,0.7945205479452054,0.7671232876712328,0.2328767123287671,0,1,0,0,0,of
696191,395,0.25316455696202533,0.030379746835443037,0.30632911392405066,0.3594936708860759,0.5417721518987342,0.90126582278481,0.6050632911392405,0.3949367088607595,0,0,1,0,0,c
696636,170,0.23529411764705882,0.052941176470588235,0.2647058823529412,0.3235294117647059,0.3352941176470588,0.6588235294117647,0,1,0,1,0,0,0,of
696802,144,0.2986111111111111,0.13194444444444445,0.2013888888888889,0.3402777777777778,0.3541666666666667,0.6944444444444444,0,1,1,0,0,0,0,inf
697235,251,0.11155378486055777,0.18725099601593626,0.38247011952191234,0.6254980079681275,0.7848605577689243,1.4103585657370519,0.7928286852589641,0.20717131474103587,1,0,0,0,0.7928286852589641,inf
698259,324,0.15432098765432098,0.09567901234567901,0.28703703703703703,0.43209876543209874,0.4382716049382716,0.8703703703703703,0.5833333333333334,0.4166666666666667,1,0,0,0,0.5833333333333334,inf
698618,66,0.30303030303030304,0.21212121212121213,0.24242424242424243,0.4696969696969697,0.3939393939393939,0.8636363636363636,0.7424242424242424,0.25757575757575757,0,0,0,1,0.7424242424242424,dh
698661,309,0.21035598705501618,0.10355987055016182,0.2621359223300971,0.3883495145631068,0.39158576051779936,0.7799352750809061,0.7087378640776699,0.2912621359223301,1,0,0,0,0.7087378640776699,inf
698895,121,0.2727272727272727,0.1652892561983471,0.23140495867768596,0.45454545454545453,0.30578512396694213,0.7603305785123966,0.45454545454545453,0.5454545454545454,0,0,1,0,0.45454545454545453,c
699034,79,0.12658227848101267,0.17721518987341772,0.3037974683544304,0.5189873417721519,0.5063291139240507,1.0253164556962027,1,0,1,0,0,0,1,inf
699119,143,0.2727272727272727,0.18181818181818182,0.23076923076923078,0.42657342657342656,0.34965034965034963,0.7762237762237763,0.43356643356643354,0.5664335664335665,1,0,0,0,0,inf
699335,331,0.13897280966767372,0.23867069486404835,0.2688821752265861,0.5287009063444109,0.3685800604229607,0.8972809667673716,0.6737160120845922,0.32628398791540786,1,0,0,0,0,inf
699704,237,0.1940928270042194,0.10126582278481013,0.1729957805907173,0.29957805907172996,0.18565400843881857,0.48523206751054854,0.6286919831223629,0.37130801687763715,1,0,0,0,0.6286919831223629,inf
699822,262,0.21755725190839695,0.08015267175572519,0.30916030534351147,0.3969465648854962,0.4961832061068702,0.8931297709923665,0.7748091603053435,0.22519083969465647,0,1,0,0,0,of
699964,182,0.24725274725274726,0.17582417582417584,0.3021978021978022,0.4945054945054945,0.5934065934065934,1.087912087912088,1,0,1,0,0,0,0,inf
699974,246,0.1910569105691057,0.10975609756097561,0.2764227642276423,0.4024390243902439,0.3821138211382114,0.7845528455284554,0.8252032520325203,0.17479674796747968,0,0,1,0,0.8252032520325203,c
